,State,County,Year,Deaths,Population,Treatment,death_prop
1181,Oregon,Clackamas,2014,46.0,394504.0,Control,0.00011660211303307444
1182,Oregon,Clackamas,2015,26.0,401515.0,Control,6.475474141688356e-05
1183,Tennessee,Claiborne,2014,10.0,31624.0,Control,0.0003162155325069567
1184,Tennessee,Claiborne,2015,11.0,31709.0,Control,0.00034690466429089533
1185,Indiana,Clark,2003,20.0,99191.0,Control,0.0002016311963787037
1186,Indiana,Clark,2004,11.0,100259.0,Control,0.00010971583598479937
1187,Indiana,Clark,2006,10.0,103834.0,Control,9.630756784868155e-05
1188,Indiana,Clark,2007,12.0,105369.0,Control,0.00011388548814167355
1189,Indiana,Clark,2008,15.0,107040.0,Control,0.00014013452914798206
1190,Indiana,Clark,2010,19.0,110232.0,Control,0.00017236374192611945
1191,Indiana,Clark,2011,29.0,111553.0,Control,0.00025996611476159317
1192,Indiana,Clark,2012,30.0,111908.0,Control,0.0002680773492511706
1193,Indiana,Clark,2013,19.0,112771.0,Control,0.0001684830319851735
1194,Indiana,Clark,2014,23.0,114301.0,Control,0.00020122308641219236
1195,Indiana,Clark,2015,35.0,115371.0,Control,0.00030336913089077847
1196,Kentucky,Clark,2006,11.0,35169.0,Control,0.00031277545565697065
1197,Kentucky,Clark,2008,12.0,35767.0,Control,0.0003355047949226941
1198,Kentucky,Clark,2009,13.0,36159.0,Control,0.0003595232169031223
1199,Kentucky,Clark,2011,12.0,35465.0,Control,0.0003383617651205414
1200,Kentucky,Clark,2012,17.0,35755.0,Control,0.00047545797790518807
1201,Kentucky,Clark,2013,10.0,35599.0,Control,0.0002809067670440181
1202,Kentucky,Clark,2015,13.0,35757.0,Control,0.00036356517604944487
1203,Nevada,Clark,2003,247.0,1572924.0,Control,0.00015703238045830569
1204,Nevada,Clark,2004,292.0,1646875.0,Control,0.0001773055028462998
1205,Nevada,Clark,2005,336.0,1708846.0,Control,0.00019662392047030568
1206,Nevada,Clark,2006,336.0,1778129.0,Control,0.00018896266806289083
1207,Nevada,Clark,2007,385.0,1838635.0,Control,0.00020939446926660266
1208,Nevada,Clark,2008,359.0,1879093.0,Control,0.0001910496180870239
1209,Nevada,Clark,2009,389.0,1902834.0,Control,0.00020443191576354007
1210,Nevada,Clark,2010,387.0,1951269.0,Control,0.0001983324697927349
1211,Nevada,Clark,2011,449.0,1967290.0,Control,0.00022823274657015488
1212,Nevada,Clark,2012,419.0,1998204.0,Control,0.00020968830009348395
1213,Nevada,Clark,2013,439.0,2028421.0,Control,0.00021642449964775557
1214,Nevada,Clark,2014,396.0,2069146.0,Control,0.00019138330499636082
1215,Nevada,Clark,2015,435.0,2114801.0,Control,0.00020569311249616395
1216,Ohio,Clark,2003,11.0,141915.0,Control,7.751118627347356e-05
1217,Ohio,Clark,2004,25.0,141565.0,Control,0.0001765973227845866
1218,Ohio,Clark,2005,15.0,141543.0,Control,0.00010597486276255272
1219,Ohio,Clark,2006,18.0,140875.0,Control,0.00012777284826974268
1220,Ohio,Clark,2007,20.0,140187.0,Control,0.00014266658106671802
1221,Ohio,Clark,2008,19.0,139818.0,Control,0.00013589094394140955
1222,Ohio,Clark,2009,12.0,139671.0,Control,8.59161887578667e-05
1223,Ohio,Clark,2010,20.0,138333.0,Control,0.00014457866163532923
1224,Ohio,Clark,2011,34.0,137760.0,Control,0.0002468060394889663
1225,Ohio,Clark,2012,36.0,137193.0,Control,0.00026240405851610504
1226,Ohio,Clark,2013,28.0,136740.0,Control,0.0002047681731753693
1227,Ohio,Clark,2014,38.0,136482.0,Control,0.0002784249937720725
1228,Ohio,Clark,2015,71.0,135959.0,Control,0.0005222162563714061
1229,Georgia,Clarke,2011,13.0,118462.0,Control,0.00010973983218247202
1230,Georgia,Clarke,2012,12.0,120217.0,Control,9.981949308334096e-05
1231,Georgia,Clarke,2015,10.0,123912.0,Control,8.0702433985409e-05
1232,Oregon,Clatsop,2011,11.0,37210.0,Control,0.0002956194571351787
1233,Kentucky,Clay,2004,10.0,24118.0,Control,0.0004146280786134837
1234,Kentucky,Clay,2010,16.0,21730.0,Control,0.0007363092498849517
1235,Kentucky,Clay,2011,25.0,21604.0,Control,0.001157193112386595
1236,Minnesota,Clay,2015,12.0,62324.0,Control,0.00019254219883191065
1237,Missouri,Clay,2003,20.0,196380.0,Control,0.00010184336490477646
1238,Missouri,Clay,2004,11.0,200686.0,Control,5.48119948576383e-05
1239,Missouri,Clay,2005,11.0,205614.0,Control,5.349830264476154e-05
1240,Missouri,Clay,2007,25.0,218244.0,Control,0.00011455068638771284
1241,Missouri,Clay,2008,22.0,223370.0,Control,9.849129247436988e-05
1242,Missouri,Clay,2009,24.0,228358.0,Control,0.00010509813538391473
1243,Missouri,Clay,2010,23.0,221939.0,Control,0.00010363207908479356
1244,Missouri,Clay,2011,18.0,225023.0,Control,7.99918230580874e-05
1245,Missouri,Clay,2012,23.0,227486.0,Control,0.00010110512295262126
1246,Missouri,Clay,2013,25.0,230362.0,Control,0.00010852484350717567
1247,Missouri,Clay,2014,16.0,233297.0,Control,6.858210778535515e-05
1248,Missouri,Clay,2015,32.0,235637.0,Control,0.00013580210238629757
1249,Georgia,Clayton,2003,18.0,257983.0,Control,6.977203924289585e-05
1250,Georgia,Clayton,2004,18.0,262316.0,Control,6.861952759267448e-05
1251,Georgia,Clayton,2005,17.0,264866.0,Control,6.418339839768034e-05
1252,Georgia,Clayton,2006,18.0,268907.0,Control,6.693764015068406e-05
1253,Georgia,Clayton,2007,19.0,272705.0,Control,6.967235657578702e-05
1254,Georgia,Clayton,2008,13.0,276009.0,Control,4.709991340862073e-05
1255,Georgia,Clayton,2009,19.0,275772.0,Control,6.889749503212799e-05
1256,Georgia,Clayton,2010,19.0,259424.0,Control,7.323917602072283e-05
1257,Georgia,Clayton,2011,20.0,262685.0,Control,7.613681786169747e-05
1258,Georgia,Clayton,2012,30.0,266338.0,Control,0.00011263882735471469
1259,Georgia,Clayton,2013,16.0,265021.0,Control,6.0372574248833114e-05
1260,Georgia,Clayton,2014,16.0,268172.0,Control,5.9663201229061945e-05
1261,Georgia,Clayton,2015,22.0,273955.0,Control,8.030515960650471e-05
1262,Pennsylvania,Clearfield,2004,14.0,82142.0,Control,0.00017043656107715906
1263,Pennsylvania,Clearfield,2005,11.0,81943.0,Control,0.00013423965439390796
1264,Pennsylvania,Clearfield,2007,10.0,82895.0,Control,0.00012063453766813439
1265,Pennsylvania,Clearfield,2013,16.0,81575.0,Control,0.00019613852283174992
1266,Pennsylvania,Clearfield,2015,12.0,80994.0,Control,0.00014815912289799243
1267,Ohio,Clermont,2003,11.0,184574.0,Control,5.9596692925330765e-05
1268,Ohio,Clermont,2004,26.0,187275.0,Control,0.00013883326658657054
1269,Ohio,Clermont,2005,22.0,189276.0,Control,0.00011623238022781547
1270,Ohio,Clermont,2006,31.0,191859.0,Control,0.00016157699143641945
1271,Ohio,Clermont,2007,39.0,193971.0,Control,0.00020106098334287084
1272,Ohio,Clermont,2008,39.0,195417.0,Control,0.00019957322034418705
1273,Ohio,Clermont,2009,23.0,196364.0,Control,0.00011712941272330978
1274,Ohio,Clermont,2010,50.0,197363.0,Control,0.00025334029174668
1275,Ohio,Clermont,2011,46.0,198615.0,Control,0.00023160385670770083
1276,Ohio,Clermont,2012,57.0,199242.0,Control,0.00028608425934290965
1277,Ohio,Clermont,2013,65.0,200219.0,Control,0.0003246445142568887
1278,Ohio,Clermont,2014,80.0,201375.0,Control,0.0003972687771570453
1279,Ohio,Clermont,2015,102.0,201973.0,Control,0.0005050179974551053
1280,North Carolina,Cleveland,2003,12.0,97638.0,Control,0.00012290296810667977
1281,North Carolina,Cleveland,2005,10.0,97400.0,Control,0.0001026694045174538
1282,North Carolina,Cleveland,2006,11.0,97640.0,Control,0.00011265874641540353
1283,North Carolina,Cleveland,2007,10.0,98307.0,Control,0.00010172215610282076
1284,North Carolina,Cleveland,2008,18.0,99034.0,Control,0.0001817557606478583
1285,North Carolina,Cleveland,2009,13.0,99274.0,Control,0.00013095070209722586
1286,North Carolina,Cleveland,2010,18.0,98078.0,Control,0.0001835273965619201
1287,North Carolina,Cleveland,2011,10.0,97558.0,Control,0.00010250312634535354
1288,North Carolina,Cleveland,2012,13.0,97440.0,Control,0.00013341543513957306
1289,North Carolina,Cleveland,2013,14.0,97006.0,Control,0.0001443209698369173
1290,North Carolina,Cleveland,2014,13.0,97007.0,Control,0.00013401094766357066
1291,North Carolina,Cleveland,2015,23.0,96879.0,Control,0.00023740955212171884
1292,Oklahoma,Cleveland,2003,15.0,219499.0,Control,6.833744117285272e-05
1293,Oklahoma,Cleveland,2004,10.0,222373.0,Control,4.496948820225477e-05
1294,Oklahoma,Cleveland,2005,15.0,225835.0,Control,6.642017402085593e-05
1295,Oklahoma,Cleveland,2006,25.0,232379.0,Control,0.00010758287108559724
1296,Oklahoma,Cleveland,2007,24.0,235906.0,Control,0.00010173543699609166
1297,Oklahoma,Cleveland,2008,30.0,240568.0,Control,0.00012470486515247248
1298,Oklahoma,Cleveland,2009,37.0,244589.0,Control,0.00015127417831545983
1299,Oklahoma,Cleveland,2010,31.0,255755.0,Control,0.00012120975152000939
1300,Oklahoma,Cleveland,2011,28.0,261971.0,Control,0.00010688205946459722
1301,Oklahoma,Cleveland,2012,44.0,266293.0,Control,0.00016523153068236866
1302,Oklahoma,Cleveland,2013,39.0,270161.0,Control,0.0001443583640866002
1303,Oklahoma,Cleveland,2014,31.0,270189.0,Control,0.00011473450066434977
1304,Oklahoma,Cleveland,2015,44.0,274458.0,Control,0.0001603159681991416
1305,Kentucky,Clinton,2012,10.0,10251.0,Control,0.0009755145839430299
1306,New York,Clinton,2011,11.0,81851.0,Control,0.00013439053890606102
1307,Ohio,Clinton,2004,12.0,41798.0,Control,0.0002870950763194411
1308,Ohio,Clinton,2008,10.0,43152.0,Control,0.0002317389692250649
1309,Ohio,Clinton,2012,11.0,41844.0,Control,0.0002628811777076761
1310,Ohio,Clinton,2013,16.0,41902.0,Control,0.0003818433487661687
1311,Ohio,Clinton,2014,13.0,41880.0,Control,0.00031041069723018147
1312,Ohio,Clinton,2015,21.0,41917.0,Control,0.000500990051768972
1313,Georgia,Cobb,2003,34.0,643816.0,Control,5.28101196615182e-05
1314,Georgia,Cobb,2004,44.0,652358.0,Control,6.744762844940968e-05
1315,Georgia,Cobb,2005,40.0,661442.0,Control,6.047393422250175e-05
1316,Georgia,Cobb,2006,49.0,679699.0,Control,7.209073428090964e-05
1317,Georgia,Cobb,2007,45.0,691496.0,Control,6.507629834445897e-05
1318,Georgia,Cobb,2008,60.0,704822.0,Control,8.512787625811907e-05
1319,Georgia,Cobb,2009,71.0,714692.0,Control,9.934349342094217e-05
1320,Georgia,Cobb,2010,50.0,688078.0,Control,7.266618028769994e-05
1321,Georgia,Cobb,2011,65.0,697534.0,Control,9.318542178589143e-05
1322,Georgia,Cobb,2012,77.0,707846.0,Control,0.00010878072349070278
1323,Georgia,Cobb,2013,104.0,717935.0,Control,0.00014485991071615118
1324,Georgia,Cobb,2014,119.0,731018.0,Control,0.00016278668924705
1325,Georgia,Cobb,2015,100.0,741334.0,Control,0.00013489196502521132
1326,Arizona,Cochise,2003,11.0,121175.0,Control,9.077780070146482e-05
1327,Arizona,Cochise,2005,10.0,125637.0,Control,7.959438700382849e-05
1328,Arizona,Cochise,2006,13.0,126751.0,Control,0.00010256329338624547
1329,Arizona,Cochise,2007,13.0,127736.0,Control,0.0001017724055865222
1330,Arizona,Cochise,2008,12.0,128425.0,Control,9.343975082733113e-05
1331,Arizona,Cochise,2009,14.0,129518.0,Control,0.00010809308358683735
1332,Arizona,Cochise,2010,20.0,131346.0,Control,0.0001522695780609992
1333,Arizona,Cochise,2012,15.0,131888.0,Control,0.00011373286424845323
1334,Arizona,Cochise,2013,11.0,129605.0,Control,8.487326877821072e-05
1335,Arizona,Cochise,2014,16.0,127321.0,Control,0.00012566662215973798
1336,Arizona,Cochise,2015,28.0,126427.0,Control,0.00022147167930900837
1337,Tennessee,Cocke,2012,11.0,35463.0,Control,0.00031018244367368806
1338,Tennessee,Cocke,2014,12.0,35285.0,Control,0.0003400878560294743
1339,Arizona,Coconino,2003,11.0,121545.0,Control,9.050146036447406e-05
1340,Arizona,Coconino,2008,10.0,128426.0,Control,7.786585270895302e-05
1341,Arizona,Coconino,2010,12.0,134421.0,Control,8.92717655723436e-05
1342,Arizona,Coconino,2011,16.0,134182.0,Control,0.0001192410308387116
1343,Arizona,Coconino,2013,23.0,136612.0,Control,0.00016836002693760432
1344,Arizona,Coconino,2015,15.0,139097.0,Control,0.00010783841491908525
1345,Tennessee,Coffee,2012,10.0,53125.0,Control,0.00018823529411764707
1346,Tennessee,Coffee,2015,12.0,54277.0,Control,0.00022108812204064336
1347,Georgia,Columbia,2005,14.0,102209.0,Control,0.00013697423905918265
1348,Georgia,Columbia,2010,15.0,124053.0,Control,0.00012091606007109864
1349,Georgia,Columbia,2012,12.0,132575.0,Control,9.05148029417311e-05
1350,Georgia,Columbia,2013,11.0,136278.0,Control,8.071735716696752e-05
1351,Georgia,Columbia,2014,14.0,139343.0,Control,0.00010047149838886775
1352,Georgia,Columbia,2015,16.0,144052.0,Control,0.00011107100213811679
1353,Pennsylvania,Columbia,2015,11.0,66672.0,Control,0.00016498680105591552
1354,Wisconsin,Columbia,2013,10.0,56592.0,Control,0.00017670342097823015
1355,Wisconsin,Columbia,2015,13.0,56743.0,Control,0.00022910314928713675
1356,Ohio,Columbiana,2011,18.0,107265.0,Control,0.00016780869808418402
1357,Ohio,Columbiana,2012,18.0,106441.0,Control,0.00016910776862299302
1358,Ohio,Columbiana,2013,27.0,105827.0,Control,0.00025513337806041934
1359,Ohio,Columbiana,2014,19.0,105597.0,Control,0.00017992935405361895
1360,Ohio,Columbiana,2015,30.0,104806.0,Control,0.0002862431540178997
1361,North Carolina,Columbus,2005,11.0,53762.0,Control,0.00020460548342695584
1362,North Carolina,Columbus,2009,18.0,54221.0,Control,0.0003319746961509378
1363,North Carolina,Columbus,2010,13.0,58098.0,Control,0.00022375985403972598
1364,North Carolina,Columbus,2014,10.0,56938.0,Control,0.0001756296322315501
1365,Oklahoma,Comanche,2007,15.0,114503.0,Control,0.00013100093447333258
1366,Oklahoma,Comanche,2010,13.0,124098.0,Control,0.00010475591870940707
1367,Oklahoma,Comanche,2011,12.0,126072.0,Control,9.518370454978108e-05
1368,Oklahoma,Comanche,2013,10.0,125100.0,Control,7.993605115907275e-05
1369,Oklahoma,Comanche,2014,24.0,125225.0,Control,0.0001916550209622679
1370,Oklahoma,Comanche,2015,12.0,124648.0,Control,9.627109941595533e-05
1371,California,Contra Costa,2003,64.0,987662.0,Control,6.479949618391717e-05
1372,California,Contra Costa,2004,102.0,992747.0,Control,0.0001027452110154954
1373,California,Contra Costa,2005,103.0,999271.0,Control,0.00010307514177835643
1374,California,Contra Costa,2006,74.0,1001303.0,Control,7.39037034743729e-05
1375,California,Contra Costa,2007,100.0,1010542.0,Control,9.895679744137305e-05
1376,California,Contra Costa,2008,111.0,1025464.0,Control,0.00010824368285966158
1377,California,Contra Costa,2009,106.0,1041274.0,Control,0.00010179837391503101
1378,California,Contra Costa,2010,91.0,1049025.0,Control,8.674721765448869e-05
1379,California,Contra Costa,2011,122.0,1066636.0,Control,0.0001143782883757908
1380,California,Contra Costa,2012,122.0,1079290.0,Control,0.00011303727450453539
1381,California,Contra Costa,2013,140.0,1095959.0,Control,0.00012774200494726536
1382,California,Contra Costa,2014,138.0,1111710.0,Control,0.0001241330922632701
1383,California,Contra Costa,2015,122.0,1126745.0,Control,0.00010827649556909504
1384,Illinois,Cook,2003,454.0,5330484.0,Control,8.517050234087562e-05
1385,Illinois,Cook,2004,512.0,5302421.0,Control,9.655966585829379e-05
1386,Illinois,Cook,2005,529.0,5268513.0,Control,0.00010040783803703246
1387,Illinois,Cook,2006,770.0,5236986.0,Control,0.00014703113584798585
1388,Illinois,Cook,2007,538.0,5235762.0,Control,0.00010275486166101515
1389,Illinois,Cook,2008,553.0,5256705.0,Control,0.00010519897920845853
1390,Illinois,Cook,2009,541.0,5287037.0,Control,0.000102325745025049
1391,Illinois,Cook,2010,502.0,5194675.0,Control,9.663742197538826e-05
1392,Illinois,Cook,2011,516.0,5215623.0,Control,9.893353104701011e-05
1393,Illinois,Cook,2012,630.0,5232690.0,Control,0.00012039696599645689
1394,Illinois,Cook,2013,638.0,5246731.0,Control,0.00012159952549501775
1395,Illinois,Cook,2014,636.0,5248704.0,Control,0.00012117276950652961
1396,Illinois,Cook,2015,707.0,5238216.0,Control,0.0001349696156095892
1397,New Hampshire,Coos,2014,11.0,31694.0,Control,0.00034706884583832903
1398,New Hampshire,Coos,2015,11.0,31212.0,Control,0.00035242855312059464
1399,Georgia,Coweta,2004,10.0,104496.0,Control,9.5697442964324e-05
1400,Georgia,Coweta,2005,11.0,108841.0,Control,0.00010106485607445723
1401,Georgia,Coweta,2007,11.0,118964.0,Control,9.246494737903904e-05
1402,Georgia,Coweta,2008,10.0,123416.0,Control,8.102677124521942e-05
1403,Georgia,Coweta,2009,16.0,127111.0,Control,0.00012587423590405236
1404,Georgia,Coweta,2011,12.0,129392.0,Control,9.27414368739953e-05
1405,Georgia,Coweta,2012,17.0,130762.0,Control,0.0001300071886327832
1406,Georgia,Coweta,2014,12.0,135410.0,Control,8.861974743371982e-05
1407,Georgia,Coweta,2015,13.0,138427.0,Control,9.39123147940792e-05
1408,Arkansas,Craighead,2006,10.0,89669.0,Control,0.00011152126152851041
1409,Arkansas,Craighead,2008,15.0,93419.0,Control,0.00016056690823065971
1410,Arkansas,Craighead,2009,20.0,95457.0,Control,0.00020951842190724618
1411,Arkansas,Craighead,2010,13.0,96443.0,Control,0.00013479464554192632
1412,Arkansas,Craighead,2011,10.0,98390.0,Control,0.00010163634515702815
1413,Arkansas,Craighead,2013,10.0,101678.0,Control,9.834969216546353e-05
1414,Arkansas,Craighead,2015,12.0,104354.0,Control,0.00011499319623588937
1415,North Carolina,Craven,2004,13.0,94035.0,Control,0.00013824639761790823
1416,North Carolina,Craven,2005,10.0,95124.0,Control,0.00010512594087717085
1417,North Carolina,Craven,2006,13.0,96321.0,Control,0.00013496537619003124
1418,North Carolina,Craven,2008,12.0,97401.0,Control,0.00012320202051313643
1419,North Carolina,Craven,2009,11.0,98529.0,Control,0.00011164225760943479
1420,North Carolina,Craven,2010,10.0,103505.0,Control,9.661369015989566e-05
1421,North Carolina,Craven,2013,16.0,104419.0,Control,0.00015322881851004128
1422,North Carolina,Craven,2014,11.0,104350.0,Control,0.00010541447053186392
1423,North Carolina,Craven,2015,20.0,103451.0,Control,0.0001933282423562846
1424,Arkansas,Crawford,2008,11.0,59577.0,Control,0.00018463501015492556
1425,Arkansas,Crawford,2009,13.0,60102.0,Control,0.0002162989584373232
1426,Arkansas,Crawford,2011,14.0,61830.0,Control,0.00022642730066310852
1427,Arkansas,Crawford,2013,11.0,61622.0,Control,0.0001785076758300607
1428,Ohio,Crawford,2007,12.0,44147.0,Control,0.00027181914965909346
1429,Ohio,Crawford,2015,10.0,42306.0,Control,0.00023637309128728785
1430,Pennsylvania,Crawford,2012,14.0,87668.0,Control,0.00015969338869370808
1431,Pennsylvania,Crawford,2013,16.0,87401.0,Control,0.0001830642669992334
1432,Pennsylvania,Crawford,2014,17.0,87057.0,Control,0.00019527436047646945
1433,Pennsylvania,Crawford,2015,27.0,86484.0,Control,0.0003121964756486749
1434,Oklahoma,Creek,2004,15.0,68138.0,Control,0.0002201414775895976
1435,Oklahoma,Creek,2006,18.0,68216.0,Control,0.00026386771431922127
1436,Oklahoma,Creek,2007,14.0,68835.0,Control,0.000203384905934481
1437,Oklahoma,Creek,2008,17.0,69514.0,Control,0.0002445550536582559
1438,Oklahoma,Creek,2009,16.0,70244.0,Control,0.00022777746142019247
1439,Oklahoma,Creek,2010,16.0,69967.0,Control,0.00022867923449626252
1440,Oklahoma,Creek,2011,18.0,70662.0,Control,0.0002547338031756814
1441,Oklahoma,Creek,2012,11.0,70866.0,Control,0.00015522253266728756
1442,Oklahoma,Creek,2013,13.0,70729.0,Control,0.00018380013855702753
1443,Oklahoma,Creek,2014,19.0,70657.0,Control,0.00026890470866297746
1444,Oklahoma,Creek,2015,10.0,70892.0,Control,0.00014105964001579868
1445,Alabama,Cullman,2008,10.0,81518.0,Control,0.00012267229323584974
1446,Alabama,Cullman,2011,10.0,80469.0,Control,0.00012427145857410929
1447,Alabama,Cullman,2012,12.0,80374.0,Control,0.00014930201308880982
