State,County,MME,Population,Year,Treatment,_merge,Prescr_rate
North Carolina,Rowan,906514678232.322,140798.0,2009,Control,both,6438405.93071153
North Carolina,Rowan,1043045381368.6124,138428.0,2010,Control,both,7534930.659755342
North Carolina,Rowan,1200432875834.8157,137995.0,2011,Control,both,8699104.14025737
North Carolina,Rowan,1217076570934.983,137841.0,2012,Control,both,8829568.640208522
North Carolina,Rowan,1164849519291.2954,138180.0,2013,Control,both,8429942.967805004
North Carolina,Rowan,979513572009.6,138648.0,2014,Control,both,7064750.822295309
North Carolina,Rutherford,147463558354.22217,63033.0,2006,Control,both,2339465.96789336
North Carolina,Rutherford,183227154970.30756,63103.0,2007,Control,both,2903620.350384412
North Carolina,Rutherford,238669286948.0035,63436.0,2008,Control,both,3762363.436345348
North Carolina,Rutherford,270257170680.41248,63415.0,2009,Control,both,4261723.104634747
North Carolina,Rutherford,417409579453.49005,67810.0,2010,Control,both,6155575.570763753
North Carolina,Rutherford,374699466465.5876,67368.0,2011,Control,both,5561979.967723364
North Carolina,Rutherford,356197298751.7181,67203.0,2012,Control,both,5300318.419590169
North Carolina,Rutherford,306714311083.5753,66825.0,2013,Control,both,4589813.858340072
North Carolina,Rutherford,291313518416.44,66537.0,2014,Control,both,4378218.411056104
North Carolina,Sampson,66555908665.33996,62599.0,2006,Control,both,1063210.4133506918
North Carolina,Sampson,68641097155.432205,63094.0,2007,Control,both,1087917.9819861192
North Carolina,Sampson,91233643452.90126,63437.0,2008,Control,both,1438177.1435109046
North Carolina,Sampson,105323891065.8062,63713.0,2009,Control,both,1653098.9133427432
North Carolina,Sampson,118293791551.03745,63431.0,2010,Control,both,1864920.8045125797
North Carolina,Sampson,151588424615.625,63659.0,2011,Control,both,2381256.7683379413
North Carolina,Sampson,174145108155.5675,63901.0,2012,Control,both,2725232.909587761
North Carolina,Sampson,186065053690.45,64071.0,2013,Control,both,2904044.7892252347
North Carolina,Sampson,156537014348.7325,64010.0,2014,Control,both,2445508.7384585612
North Carolina,Scotland,92857498293.33752,36366.0,2006,Control,both,2553415.231076762
North Carolina,Scotland,103645536117.948,36427.0,2007,Control,both,2845294.3178946385
North Carolina,Scotland,105668171094.4475,36480.0,2008,Control,both,2896605.567282004
North Carolina,Scotland,113127082647.8595,36292.0,2009,Control,both,3117135.5298098614
North Carolina,Scotland,136245428973.94,36157.0,2010,Control,both,3768161.876647399
North Carolina,Scotland,166821310264.6145,36317.0,2011,Control,both,4593477.166743247
North Carolina,Scotland,207367670836.06,36139.0,2012,Control,both,5738057.8000514675
North Carolina,Scotland,264899320948.91248,35978.0,2013,Control,both,7362813.968228153
North Carolina,Scotland,243662224054.2,35715.0,2014,Control,both,6822405.825401092
North Carolina,Stanly,116042024350.54272,58585.0,2006,Control,both,1980746.3403694243
North Carolina,Stanly,147782664008.448,59183.0,2007,Control,both,2497045.8410092085
North Carolina,Stanly,190700874126.3704,59685.0,2008,Control,both,3195122.2941504633
North Carolina,Stanly,232292959948.3051,59794.0,2009,Control,both,3884887.446036477
North Carolina,Stanly,228494597393.0184,60585.0,2010,Control,both,3771471.443311354
North Carolina,Stanly,234677122252.68127,60471.0,2011,Control,both,3880820.9266041783
North Carolina,Stanly,254883785510.18887,60496.0,2012,Control,both,4213233.693305159
North Carolina,Stanly,237333463043.03632,60619.0,2013,Control,both,3915166.2522152513
North Carolina,Stanly,228120603007.9644,60629.0,2014,Control,both,3762565.8184691216
North Carolina,Stokes,37998201444.406265,45839.0,2006,Control,both,828949.1796157479
North Carolina,Stokes,52814901470.746056,46031.0,2007,Control,both,1147376.7997815832
North Carolina,Stokes,63401958682.692505,46140.0,2008,Control,both,1374121.3411940292
North Carolina,Stokes,70928248956.375,46150.0,2009,Control,both,1536906.802955038
North Carolina,Stokes,78801627413.25,47401.0,2010,Control,both,1662446.5182854792
North Carolina,Stokes,87980150944.8225,47192.0,2011,Control,both,1864302.2322601818
North Carolina,Stokes,97926304950.71252,46761.0,2012,Control,both,2094187.5697849174
North Carolina,Stokes,104177551124.93748,46588.0,2013,Control,both,2236145.598114053
North Carolina,Stokes,82109681299.125,46415.0,2014,Control,both,1769033.314642357
North Carolina,Surry,456105687249.3747,71965.0,2006,Control,both,6337882.126719582
North Carolina,Surry,576975297551.058,72126.0,2007,Control,both,7999546.59278288
North Carolina,Surry,655040504179.5736,72388.0,2008,Control,both,9049020.613631729
North Carolina,Surry,894477884094.7225,72496.0,2009,Control,both,12338306.721677369
North Carolina,Surry,964697509243.2888,73673.0,2010,Control,both,13094315.546309894
North Carolina,Surry,1077769445305.9274,73608.0,2011,Control,both,14642015.070453312
North Carolina,Surry,1224410586327.9968,73524.0,2012,Control,both,16653209.650291018
North Carolina,Surry,1198495160214.0752,72993.0,2013,Control,both,16419316.375735689
North Carolina,Surry,1206714510038.0474,72980.0,2014,Control,both,16534865.854179876
North Carolina,Swain,15146308663.92,13447.0,2006,Control,both,1126370.8383966684
North Carolina,Swain,16794829434.282,13345.0,2007,Control,both,1258511.0104370175
North Carolina,Swain,18008472826.602497,13377.0,2008,Control,both,1346226.5699785077
North Carolina,Swain,18995616912.78,13404.0,2009,Control,both,1417160.318769024
North Carolina,Swain,18806038305.29,13981.0,2010,Control,both,1345113.9621836778
North Carolina,Swain,18105122654.575,13999.0,2011,Control,both,1293315.4264286736
North Carolina,Swain,11185143921.92,14088.0,2012,Control,both,793948.3192731403
North Carolina,Swain,8734473828.067799,14010.0,2013,Control,both,623445.6693838543
North Carolina,Swain,7134862756.8814125,14286.0,2014,Control,both,499430.4043736114
North Carolina,Transylvania,39144630769.63808,29684.0,2006,Control,both,1318711.4529591051
North Carolina,Transylvania,50219776273.51913,29958.0,2007,Control,both,1676339.417635327
North Carolina,Transylvania,66783783739.98937,30155.0,2008,Control,both,2214683.5927703325
North Carolina,Transylvania,93395379866.42712,30203.0,2009,Control,both,3092255.069576768
North Carolina,Transylvania,117617518379.36752,33090.0,2010,Control,both,3554473.2057832433
North Carolina,Transylvania,130909727146.52998,32798.0,2011,Control,both,3991393.5955402763
North Carolina,Transylvania,91844807550.5101,32815.0,2012,Control,both,2798866.602179189
North Carolina,Transylvania,77826009158.9522,32827.0,2013,Control,both,2370792.614584098
North Carolina,Transylvania,75080423953.13249,32991.0,2014,Control,both,2275785.0308609162
North Carolina,Tyrrell,259344182.592,4121.0,2006,Control,both,62932.34229361806
North Carolina,Tyrrell,261345884.625,4159.0,2007,Control,both,62838.63539913441
North Carolina,Tyrrell,233114245.6875,4104.0,2008,Control,both,56801.716785453216
North Carolina,Tyrrell,398219554.5,4078.0,2009,Control,both,97650.69997547817
North Carolina,Tyrrell,942402990.15,4407.0,2010,Control,both,213842.29411164057
North Carolina,Tyrrell,1203552476.9625,4338.0,2011,Control,both,277444.09335235134
North Carolina,Tyrrell,887138724.5749999,4137.0,2012,Control,both,214440.1074631375
North Carolina,Tyrrell,1051993328.163575,4099.0,2013,Control,both,256646.3352436143
North Carolina,Tyrrell,959404727.9011126,4118.0,2014,Control,both,232978.32149128523
North Carolina,Union,286238202123.8849,172182.0,2006,Control,both,1662416.5250948698
North Carolina,Union,386885811766.62006,184479.0,2007,Control,both,2097180.7726983563
North Carolina,Union,471056728855.6102,193400.0,2008,Control,both,2435660.438757033
North Carolina,Union,587130944234.0804,198645.0,2009,Control,both,2955679.4494403605
North Carolina,Union,716967853842.8339,201292.0,2010,Control,both,3561829.848393547
North Carolina,Union,928678307184.5642,205060.0,2011,Control,both,4528812.577706838
North Carolina,Union,1015394103915.6046,208347.0,2012,Control,both,4873571.992472196
North Carolina,Union,1144614904397.7617,212623.0,2013,Control,both,5383307.094706413
North Carolina,Union,1061059451530.5887,218337.0,2014,Control,both,4859732.667988425
North Carolina,Vance,151548181969.464,43067.0,2006,Control,both,3518893.39794887
North Carolina,Vance,198025061505.606,42950.0,2007,Control,both,4610595.145648568
North Carolina,Vance,233924266244.18463,42990.0,2008,Control,both,5441364.648620252
North Carolina,Vance,258769245721.93497,43056.0,2009,Control,both,6010062.377413948
North Carolina,Vance,278239348104.21027,45422.0,2010,Control,both,6125651.624856023
North Carolina,Vance,283879016508.735,45242.0,2011,Control,both,6274678.761078975
North Carolina,Vance,307985097961.0125,45053.0,2012,Control,both,6836061.926198311
North Carolina,Vance,332778860213.985,44697.0,2013,Control,both,7445216.909725149
North Carolina,Vance,265986944006.4775,44587.0,2014,Control,both,5965571.669017371
North Carolina,Wake,6657495121677.146,792940.0,2006,Control,both,8395963.278025003
North Carolina,Wake,8666707074419.23,831746.0,2007,Control,both,10419896.307790155
North Carolina,Wake,9890826098028.584,868068.0,2008,Control,both,11394068.3195655
North Carolina,Wake,11518597494415.629,897214.0,2009,Control,both,12838182.969074968
North Carolina,Wake,12305842382737.629,900993.0,2010,Control,both,13658088.77842295
North Carolina,Wake,14678807955613.166,929334.0,2011,Control,both,15794975.70907033
North Carolina,Wake,15376099945916.607,952576.0,2012,Control,both,16141599.143707806
North Carolina,Wake,16075683724456.725,974717.0,2013,Control,both,16492667.845596952
North Carolina,Wake,15395799368692.553,999271.0,2014,Control,both,15407031.094360342
North Carolina,Warren,1608730217.4257874,19484.0,2006,Control,both,82566.73257163762
North Carolina,Warren,1439106117.1775002,19514.0,2007,Control,both,73747.36687391106
North Carolina,Warren,1293963481.52,19530.0,2008,Control,both,66255.17058474143
North Carolina,Warren,1559730926.2125,19425.0,2009,Control,both,80295.02837644788
North Carolina,Warren,1135947684.95,20972.0,2010,Control,both,54164.966858191874
North Carolina,Warren,1209123880.5875,20927.0,2011,Control,both,57778.17559074402
North Carolina,Warren,1236022233.3000002,20587.0,2012,Control,both,60038.96795550591
North Carolina,Warren,1150979409.72,20445.0,2013,Control,both,56296.376117388114
North Carolina,Warren,1534472816.45,20224.0,2014,Control,both,75873.8536614913
North Carolina,Washington,1318827753.45,13034.0,2006,Control,both,101183.65455347553
North Carolina,Washington,2094245377.575,12873.0,2007,Control,both,162685.10662433
North Carolina,Washington,2058871553.3375,12959.0,2008,Control,both,158875.80471776373
North Carolina,Washington,2242897768.7579,12851.0,2009,Control,both,174530.99126588594
North Carolina,Washington,2647478552.225,13228.0,2010,Control,both,200142.01332211975
North Carolina,Washington,4270638979.875,12949.0,2011,Control,both,329804.53933701443
North Carolina,Washington,4992762431.072238,12717.0,2012,Control,both,392605.36534341733
North Carolina,Washington,4993180673.122499,12732.0,2013,Control,both,392175.67335237976
North Carolina,Washington,5406159690.5625,12558.0,2014,Control,both,430495.2771589823
North Carolina,Watauga,45689470954.67489,44227.0,2006,Control,both,1033067.3786301329
North Carolina,Watauga,65426296461.48988,44584.0,2007,Control,both,1467483.7713415101
North Carolina,Watauga,72826459822.76157,45421.0,2008,Control,both,1603365.3997657816
North Carolina,Watauga,77327049304.2282,45479.0,2009,Control,both,1700280.3338733965
North Carolina,Watauga,70692025666.03897,51079.0,2010,Control,both,1383974.3469143673
North Carolina,Watauga,78686516026.31505,51563.0,2011,Control,both,1526026.725099685
North Carolina,Watauga,76590342037.15207,52050.0,2012,Control,both,1471476.3119529695
North Carolina,Watauga,76894919154.78314,52293.0,2013,Control,both,1470462.952111815
North Carolina,Watauga,69264770042.2815,52388.0,2014,Control,both,1322149.5388692352
North Carolina,Wayne,162565187738.97534,112697.0,2006,Control,both,1442497.9168831054
North Carolina,Wayne,204535583302.814,113300.0,2007,Control,both,1805256.6928756752
North Carolina,Wayne,254906144016.544,113419.0,2008,Control,both,2247473.0337645723
North Carolina,Wayne,278805636858.6601,113811.0,2009,Control,both,2449724.867180326
North Carolina,Wayne,323522568812.3,122623.0,2010,Control,both,2638351.441510157
North Carolina,Wayne,406402782312.36285,124028.0,2011,Control,both,3276701.8924143165
North Carolina,Wayne,477696865195.54425,124516.0,2012,Control,both,3836429.576886057
North Carolina,Wayne,553003467655.535,124597.0,2013,Control,both,4438336.939537348
North Carolina,Wayne,474551739387.09,124502.0,2014,Control,both,3811599.32681475
North Carolina,Wilkes,279159434183.41565,66467.0,2006,Control,both,4199970.424171628
North Carolina,Wilkes,329154149821.23816,66662.0,2007,Control,both,4937657.883370408
North Carolina,Wilkes,391719150863.5244,66725.0,2008,Control,both,5870650.443814528
North Carolina,Wilkes,493995092095.29065,66555.0,2009,Control,both,7422358.832473753
North Carolina,Wilkes,497390957447.466,69340.0,2010,Control,both,7173218.307578108
North Carolina,Wilkes,496305527711.58,69195.0,2011,Control,both,7172563.44694819
North Carolina,Wilkes,529585095409.87744,69225.0,2012,Control,both,7650200.005920946
North Carolina,Wilkes,564148376749.0117,69007.0,2013,Control,both,8175234.059573837
North Carolina,Wilkes,468956539139.81,68802.0,2014,Control,both,6816030.626141828
North Carolina,Wilson,104219078614.55943,75746.0,2006,Control,both,1375902.0755493285
North Carolina,Wilson,143032201607.22626,76622.0,2007,Control,both,1866724.98247535
North Carolina,Wilson,170102606671.12497,77692.0,2008,Control,both,2189448.1628883923
North Carolina,Wilson,187874752866.22507,78353.0,2009,Control,both,2397799.0997948395
North Carolina,Wilson,205943694337.39307,81234.0,2010,Control,both,2535190.860198846
North Carolina,Wilson,264894061086.498,81430.0,2011,Control,both,3253027.890046641
North Carolina,Wilson,234894063050.5384,81759.0,2012,Control,both,2873005.5779857677
North Carolina,Wilson,248816353604.3336,81607.0,2013,Control,both,3048958.4668512945
North Carolina,Wilson,201587122273.97687,81394.0,2014,Control,both,2476682.8301100433
North Carolina,Yadkin,16868582093.410002,37458.0,2006,Control,both,450333.2290407924
North Carolina,Yadkin,28269594367.749,37489.0,2007,Control,both,754077.0457400571
North Carolina,Yadkin,26805760719.178097,37701.0,2008,Control,both,711009.2761247207
North Carolina,Yadkin,39180441380.725,37713.0,2009,Control,both,1038910.7570526078
North Carolina,Yadkin,44015900464.65,38406.0,2010,Control,both,1146068.3347562882
North Carolina,Yadkin,55982492874.54,38311.0,2011,Control,both,1461264.2028279086
North Carolina,Yadkin,71097807031.79,38115.0,2012,Control,both,1865349.7843838383
North Carolina,Yadkin,89484810864.3725,38045.0,2013,Control,both,2352078.0881685503
North Carolina,Yadkin,65090510600.115005,37798.0,2014,Control,both,1722062.2943043285
North Carolina,Yancey,20889040773.104,18155.0,2006,Control,both,1150594.3692153126
North Carolina,Yancey,23937889042.98145,18399.0,2007,Control,both,1301042.939452223
North Carolina,Yancey,25516195192.35465,18539.0,2008,Control,both,1376352.2947491584
North Carolina,Yancey,17715453058.7625,18548.0,2009,Control,both,955113.9238064751
North Carolina,Yancey,15397973040.225,17818.0,2010,Control,both,864180.7745103267
