,State,County,Year,Population
28083,Virginia,Staunton city,2014,24427.0
28084,Virginia,Suffolk city,2014,86944.0
28085,Virginia,Virginia Beach city,2014,450879.0
28086,Virginia,Waynesboro city,2014,21186.0
28087,Virginia,Williamsburg city,2014,14837.0
28088,Virginia,Winchester city,2014,27383.0
28089,Washington,Adams County,2014,19194.0
28090,Washington,Asotin County,2014,22188.0
28091,Washington,Benton County,2014,186647.0
28092,Washington,Chelan County,2014,74598.0
28093,Washington,Clallam County,2014,72668.0
28094,Washington,Clark County,2014,450441.0
28095,Washington,Columbia County,2014,3974.0
28096,Washington,Cowlitz County,2014,102214.0
28097,Washington,Douglas County,2014,39822.0
28098,Washington,Ferry County,2014,7651.0
28099,Washington,Franklin County,2014,87822.0
28100,Washington,Garfield County,2014,2212.0
28101,Washington,Grant County,2014,92838.0
28102,Washington,Grays Harbor County,2014,70836.0
28103,Washington,Island County,2014,79235.0
28104,Washington,Jefferson County,2014,30206.0
28105,Washington,King County,2014,2082288.0
28106,Washington,Kitsap County,2014,254525.0
28107,Washington,Kittitas County,2014,42661.0
28108,Washington,Klickitat County,2014,20883.0
28109,Washington,Lewis County,2014,75224.0
28110,Washington,Lincoln County,2014,10253.0
28111,Washington,Mason County,2014,60694.0
28112,Washington,Okanogan County,2014,41347.0
28113,Washington,Pacific County,2014,20551.0
28114,Washington,Pend Oreille County,2014,12941.0
28115,Washington,Pierce County,2014,831161.0
28116,Washington,San Juan County,2014,16026.0
28117,Washington,Skagit County,2014,120325.0
28118,Washington,Skamania County,2014,11338.0
28119,Washington,Snohomish County,2014,759417.0
28120,Washington,Spokane County,2014,484418.0
28121,Washington,Stevens County,2014,43556.0
28122,Washington,Thurston County,2014,266048.0
28123,Washington,Wahkiakum County,2014,4066.0
28124,Washington,Walla Walla County,2014,59771.0
28125,Washington,Whatcom County,2014,208491.0
28126,Washington,Whitman County,2014,46938.0
28127,Washington,Yakima County,2014,247698.0
28128,West Virginia,Barbour County,2014,16708.0
28129,West Virginia,Berkeley County,2014,110394.0
28130,West Virginia,Boone County,2014,23734.0
28131,West Virginia,Braxton County,2014,14447.0
28132,West Virginia,Brooke County,2014,23529.0
28133,West Virginia,Cabell County,2014,96827.0
28134,West Virginia,Calhoun County,2014,7534.0
28135,West Virginia,Clay County,2014,8939.0
28136,West Virginia,Doddridge County,2014,8160.0
28137,West Virginia,Fayette County,2014,45211.0
28138,West Virginia,Gilmer County,2014,8519.0
28139,West Virginia,Grant County,2014,11719.0
28140,West Virginia,Greenbrier County,2014,35460.0
28141,West Virginia,Hampshire County,2014,23441.0
28142,West Virginia,Hancock County,2014,30081.0
28143,West Virginia,Hardy County,2014,13956.0
28144,West Virginia,Harrison County,2014,68836.0
28145,West Virginia,Jackson County,2014,29181.0
28146,West Virginia,Jefferson County,2014,55740.0
28147,West Virginia,Kanawha County,2014,190151.0
28148,West Virginia,Lewis County,2014,16442.0
28149,West Virginia,Lincoln County,2014,21596.0
28150,West Virginia,Logan County,2014,35310.0
28151,West Virginia,McDowell County,2014,20286.0
28152,West Virginia,Marion County,2014,56859.0
28153,West Virginia,Marshall County,2014,32310.0
28154,West Virginia,Mason County,2014,27100.0
28155,West Virginia,Mercer County,2014,61667.0
28156,West Virginia,Mineral County,2014,27603.0
28157,West Virginia,Mingo County,2014,25676.0
28158,West Virginia,Monongalia County,2014,102936.0
28159,West Virginia,Monroe County,2014,13553.0
28160,West Virginia,Morgan County,2014,17498.0
28161,West Virginia,Nicholas County,2014,25733.0
28162,West Virginia,Ohio County,2014,43185.0
28163,West Virginia,Pendleton County,2014,7288.0
28164,West Virginia,Pleasants County,2014,7713.0
28165,West Virginia,Pocahontas County,2014,8671.0
28166,West Virginia,Preston County,2014,33899.0
28167,West Virginia,Putnam County,2014,56863.0
28168,West Virginia,Raleigh County,2014,78155.0
28169,West Virginia,Randolph County,2014,29294.0
28170,West Virginia,Ritchie County,2014,10009.0
28171,West Virginia,Roane County,2014,14605.0
28172,West Virginia,Summers County,2014,13309.0
28173,West Virginia,Taylor County,2014,17053.0
28174,West Virginia,Tucker County,2014,6947.0
28175,West Virginia,Tyler County,2014,9079.0
28176,West Virginia,Upshur County,2014,24665.0
28177,West Virginia,Wayne County,2014,41258.0
28178,West Virginia,Webster County,2014,8830.0
28179,West Virginia,Wetzel County,2014,15974.0
28180,West Virginia,Wirt County,2014,5837.0
28181,West Virginia,Wood County,2014,86441.0
28182,West Virginia,Wyoming County,2014,22540.0
28183,Wisconsin,Adams County,2014,20194.0
28184,Wisconsin,Ashland County,2014,16076.0
28185,Wisconsin,Barron County,2014,45503.0
28186,Wisconsin,Bayfield County,2014,14964.0
28187,Wisconsin,Brown County,2014,256588.0
28188,Wisconsin,Buffalo County,2014,13205.0
28189,Wisconsin,Burnett County,2014,15320.0
28190,Wisconsin,Calumet County,2014,49504.0
28191,Wisconsin,Chippewa County,2014,63408.0
28192,Wisconsin,Clark County,2014,34393.0
28193,Wisconsin,Columbia County,2014,56571.0
28194,Wisconsin,Crawford County,2014,16386.0
28195,Wisconsin,Dane County,2014,516929.0
28196,Wisconsin,Dodge County,2014,88570.0
28197,Wisconsin,Door County,2014,27713.0
28198,Wisconsin,Douglas County,2014,43733.0
28199,Wisconsin,Dunn County,2014,44300.0
28200,Wisconsin,Eau Claire County,2014,101677.0
28201,Wisconsin,Florence County,2014,4461.0
28202,Wisconsin,Fond du Lac County,2014,102010.0
28203,Wisconsin,Forest County,2014,9131.0
28204,Wisconsin,Grant County,2014,51824.0
28205,Wisconsin,Green County,2014,37073.0
28206,Wisconsin,Green Lake County,2014,18836.0
28207,Wisconsin,Iowa County,2014,23791.0
28208,Wisconsin,Iron County,2014,5917.0
28209,Wisconsin,Jackson County,2014,20631.0
28210,Wisconsin,Jefferson County,2014,84372.0
28211,Wisconsin,Juneau County,2014,26313.0
28212,Wisconsin,Kenosha County,2014,168215.0
28213,Wisconsin,Kewaunee County,2014,20412.0
28214,Wisconsin,La Crosse County,2014,117852.0
28215,Wisconsin,Lafayette County,2014,16826.0
28216,Wisconsin,Langlade County,2014,19369.0
28217,Wisconsin,Lincoln County,2014,28152.0
28218,Wisconsin,Manitowoc County,2014,80161.0
28219,Wisconsin,Marathon County,2014,135619.0
28220,Wisconsin,Marinette County,2014,41226.0
28221,Wisconsin,Marquette County,2014,15006.0
28222,Wisconsin,Menominee County,2014,4532.0
28223,Wisconsin,Milwaukee County,2014,957913.0
28224,Wisconsin,Monroe County,2014,45356.0
28225,Wisconsin,Oconto County,2014,37498.0
28226,Wisconsin,Oneida County,2014,35492.0
28227,Wisconsin,Outagamie County,2014,181979.0
28228,Wisconsin,Ozaukee County,2014,87566.0
28229,Wisconsin,Pepin County,2014,7353.0
28230,Wisconsin,Pierce County,2014,40920.0
28231,Wisconsin,Polk County,2014,43475.0
28232,Wisconsin,Portage County,2014,70500.0
28233,Wisconsin,Price County,2014,13679.0
28234,Wisconsin,Racine County,2014,194986.0
28235,Wisconsin,Richland County,2014,17677.0
28236,Wisconsin,Rock County,2014,161267.0
28237,Wisconsin,Rusk County,2014,14355.0
28238,Wisconsin,St. Croix County,2014,86900.0
28239,Wisconsin,Sauk County,2014,63360.0
28240,Wisconsin,Sawyer County,2014,16435.0
28241,Wisconsin,Shawano County,2014,41552.0
28242,Wisconsin,Sheboygan County,2014,115262.0
28243,Wisconsin,Taylor County,2014,20561.0
28244,Wisconsin,Trempealeau County,2014,29515.0
28245,Wisconsin,Vernon County,2014,30360.0
28246,Wisconsin,Vilas County,2014,21398.0
28247,Wisconsin,Walworth County,2014,103499.0
28248,Wisconsin,Washburn County,2014,15678.0
28249,Wisconsin,Washington County,2014,133301.0
28250,Wisconsin,Waukesha County,2014,395335.0
28251,Wisconsin,Waupaca County,2014,52088.0
28252,Wisconsin,Waushara County,2014,24173.0
28253,Wisconsin,Winnebago County,2014,169639.0
28254,Wisconsin,Wood County,2014,73597.0
28255,Wyoming,Albany County,2014,37918.0
28256,Wyoming,Big Horn County,2014,11919.0
28257,Wyoming,Campbell County,2014,48243.0
28258,Wyoming,Carbon County,2014,15856.0
28259,Wyoming,Converse County,2014,14172.0
28260,Wyoming,Crook County,2014,7264.0
28261,Wyoming,Fremont County,2014,40717.0
28262,Wyoming,Goshen County,2014,13509.0
28263,Wyoming,Hot Springs County,2014,4793.0
28264,Wyoming,Johnson County,2014,8552.0
28265,Wyoming,Laramie County,2014,96469.0
28266,Wyoming,Lincoln County,2014,18564.0
28267,Wyoming,Natrona County,2014,81603.0
28268,Wyoming,Niobrara County,2014,2530.0
28269,Wyoming,Park County,2014,29126.0
28270,Wyoming,Platte County,2014,8776.0
28271,Wyoming,Sheridan County,2014,30020.0
28272,Wyoming,Sublette County,2014,10039.0
28273,Wyoming,Sweetwater County,2014,44925.0
28274,Wyoming,Teton County,2014,22905.0
28275,Wyoming,Uinta County,2014,20903.0
28276,Wyoming,Washakie County,2014,8316.0
28277,Wyoming,Weston County,2014,7185.0
28278,Alabama,Autauga County,2015,55347.0
28279,Alabama,Baldwin County,2015,203709.0
28280,Alabama,Barbour County,2015,26489.0
28281,Alabama,Bibb County,2015,22583.0
28282,Alabama,Blount County,2015,57673.0
28283,Alabama,Bullock County,2015,10696.0
28284,Alabama,Butler County,2015,20154.0
28285,Alabama,Calhoun County,2015,115620.0
28286,Alabama,Chambers County,2015,34123.0
28287,Alabama,Cherokee County,2015,25859.0
28288,Alabama,Chilton County,2015,43943.0
28289,Alabama,Choctaw County,2015,13170.0
28290,Alabama,Clarke County,2015,24675.0
28291,Alabama,Clay County,2015,13555.0
28292,Alabama,Cleburne County,2015,15018.0
28293,Alabama,Coffee County,2015,51211.0
28294,Alabama,Colbert County,2015,54354.0
28295,Alabama,Conecuh County,2015,12672.0
28296,Alabama,Coosa County,2015,10724.0
28297,Alabama,Covington County,2015,37835.0
28298,Alabama,Crenshaw County,2015,13963.0
28299,Alabama,Cullman County,2015,82005.0
28300,Alabama,Dale County,2015,49565.0
28301,Alabama,Dallas County,2015,41131.0
28302,Alabama,DeKalb County,2015,71130.0
28303,Alabama,Elmore County,2015,81468.0
28304,Alabama,Escambia County,2015,37789.0
28305,Alabama,Etowah County,2015,103057.0
28306,Alabama,Fayette County,2015,16759.0
28307,Alabama,Franklin County,2015,31696.0
28308,Alabama,Geneva County,2015,26777.0
28309,Alabama,Greene County,2015,8479.0
28310,Alabama,Hale County,2015,15068.0
28311,Alabama,Henry County,2015,17221.0
28312,Alabama,Houston County,2015,104173.0
28313,Alabama,Jackson County,2015,52419.0
28314,Alabama,Jefferson County,2015,660367.0
28315,Alabama,Lamar County,2015,13886.0
28316,Alabama,Lauderdale County,2015,92596.0
28317,Alabama,Lawrence County,2015,33115.0
28318,Alabama,Lee County,2015,156993.0
28319,Alabama,Limestone County,2015,91663.0
28320,Alabama,Lowndes County,2015,10458.0
28321,Alabama,Macon County,2015,19105.0
28322,Alabama,Madison County,2015,353089.0
28323,Alabama,Marengo County,2015,20028.0
28324,Alabama,Marion County,2015,30168.0
28325,Alabama,Marshall County,2015,94725.0
28326,Alabama,Mobile County,2015,415395.0
28327,Alabama,Monroe County,2015,21673.0
28328,Alabama,Montgomery County,2015,226519.0
28329,Alabama,Morgan County,2015,119565.0
28330,Alabama,Perry County,2015,9652.0
28331,Alabama,Pickens County,2015,20864.0
28332,Alabama,Pike County,2015,33046.0
28333,Alabama,Randolph County,2015,22696.0
28334,Alabama,Russell County,2015,59660.0
28335,Alabama,St. Clair County,2015,87074.0
28336,Alabama,Shelby County,2015,208713.0
28337,Alabama,Sumter County,2015,13103.0
28338,Alabama,Talladega County,2015,80862.0
28339,Alabama,Tallapoosa County,2015,40844.0
28340,Alabama,Tuscaloosa County,2015,203976.0
28341,Alabama,Walker County,2015,65294.0
28342,Alabama,Washington County,2015,16804.0
28343,Alabama,Wilcox County,2015,11059.0
28344,Alabama,Winston County,2015,23877.0
28345,Alaska,Aleutians East Borough,2015,3341.0
28346,Alaska,Aleutians West Census Area,2015,5702.0
28347,Alaska,Anchorage Municipality,2015,298695.0
28348,Alaska,Bethel Census Area,2015,17946.0
28349,Alaska,Bristol Bay Borough,2015,892.0
28350,Alaska,Denali Borough,2015,1919.0
28351,Alaska,Dillingham Census Area,2015,4997.0
28352,Alaska,Fairbanks North Star Borough,2015,99631.0
28353,Alaska,Haines Borough,2015,2534.0
28354,Alaska,Hoonah-Angoon Census Area,2015,2133.0
28355,Alaska,Juneau City and Borough,2015,32756.0
28356,Alaska,Kenai Peninsula Borough,2015,58059.0
28357,Alaska,Ketchikan Gateway Borough,2015,13709.0
28358,Alaska,Kodiak Island Borough,2015,13889.0
28359,Alaska,Lake and Peninsula Borough,2015,1563.0
28360,Alaska,Matanuska-Susitna Borough,2015,101095.0
28361,Alaska,Nome Census Area,2015,9846.0
28362,Alaska,North Slope Borough,2015,9687.0
28363,Alaska,Northwest Arctic Borough,2015,7752.0
28364,Alaska,Petersburg Borough,2015,3177.0
28365,Alaska,Prince of Wales-Hyder Census Area,2015,6341.0
28366,Alaska,Sitka City and Borough,2015,8863.0
28367,Alaska,Skagway Municipality,2015,1057.0
28368,Alaska,Southeast Fairbanks Census Area,2015,6839.0
28369,Alaska,Valdez-Cordova Census Area,2015,9362.0
28370,Alaska,Kusilvak Census Area,2015,8119.0
28371,Alaska,Wrangell City and Borough,2015,2382.0
28372,Alaska,Yakutat City and Borough,2015,613.0
28373,Alaska,Yukon-Koyukuk Census Area,2015,5533.0
28374,Arizona,Apache County,2015,71474.0
28375,Arizona,Cochise County,2015,126427.0
28376,Arizona,Coconino County,2015,139097.0
28377,Arizona,Gila County,2015,53159.0
28378,Arizona,Graham County,2015,37666.0
28379,Arizona,Greenlee County,2015,9529.0
28380,Arizona,La Paz County,2015,20152.0
28381,Arizona,Maricopa County,2015,4167947.0
28382,Arizona,Mohave County,2015,204737.0
28383,Arizona,Navajo County,2015,108277.0
28384,Arizona,Pima County,2015,1010025.0
28385,Arizona,Pinal County,2015,406584.0
28386,Arizona,Santa Cruz County,2015,46461.0
28387,Arizona,Yavapai County,2015,222255.0
28388,Arizona,Yuma County,2015,204275.0
28389,Arkansas,Arkansas County,2015,18433.0
28390,Arkansas,Ashley County,2015,20838.0
28391,Arkansas,Baxter County,2015,41053.0
28392,Arkansas,Benton County,2015,249672.0
28393,Arkansas,Boone County,2015,37222.0
28394,Arkansas,Bradley County,2015,11094.0
28395,Arkansas,Calhoun County,2015,5229.0
28396,Arkansas,Carroll County,2015,27704.0
28397,Arkansas,Chicot County,2015,11027.0
28398,Arkansas,Clark County,2015,22633.0
28399,Arkansas,Clay County,2015,15109.0
28400,Arkansas,Cleburne County,2015,25467.0
28401,Arkansas,Cleveland County,2015,8311.0
28402,Arkansas,Columbia County,2015,24114.0
28403,Arkansas,Conway County,2015,21019.0
28404,Arkansas,Craighead County,2015,104354.0
28405,Arkansas,Crawford County,2015,61703.0
28406,Arkansas,Crittenden County,2015,48963.0
28407,Arkansas,Cross County,2015,17284.0
28408,Arkansas,Dallas County,2015,7604.0
28409,Arkansas,Desha County,2015,11965.0
28410,Arkansas,Drew County,2015,18778.0
28411,Arkansas,Faulkner County,2015,121552.0
28412,Arkansas,Franklin County,2015,17702.0
28413,Arkansas,Fulton County,2015,12204.0
28414,Arkansas,Garland County,2015,97177.0
28415,Arkansas,Grant County,2015,18102.0
28416,Arkansas,Greene County,2015,44196.0
28417,Arkansas,Hempstead County,2015,22084.0
28418,Arkansas,Hot Spring County,2015,33426.0
28419,Arkansas,Howard County,2015,13300.0
28420,Arkansas,Independence County,2015,37052.0
28421,Arkansas,Izard County,2015,13445.0
28422,Arkansas,Jackson County,2015,17338.0
28423,Arkansas,Jefferson County,2015,71565.0
28424,Arkansas,Johnson County,2015,26141.0
28425,Arkansas,Lafayette County,2015,6996.0
28426,Arkansas,Lawrence County,2015,16779.0
28427,Arkansas,Lee County,2015,9650.0
28428,Arkansas,Lincoln County,2015,13820.0
28429,Arkansas,Little River County,2015,12472.0
28430,Arkansas,Logan County,2015,21714.0
28431,Arkansas,Lonoke County,2015,71645.0
28432,Arkansas,Madison County,2015,15767.0
28433,Arkansas,Marion County,2015,16185.0
28434,Arkansas,Miller County,2015,43908.0
28435,Arkansas,Mississippi County,2015,43738.0
28436,Arkansas,Monroe County,2015,7399.0
28437,Arkansas,Montgomery County,2015,8970.0
28438,Arkansas,Nevada County,2015,8558.0
28439,Arkansas,Newton County,2015,7913.0
28440,Arkansas,Ouachita County,2015,24358.0
28441,Arkansas,Perry County,2015,10189.0
28442,Arkansas,Phillips County,2015,19513.0
28443,Arkansas,Pike County,2015,10824.0
28444,Arkansas,Poinsett County,2015,24040.0
28445,Arkansas,Polk County,2015,20216.0
28446,Arkansas,Pope County,2015,63390.0
28447,Arkansas,Prairie County,2015,8291.0
28448,Arkansas,Pulaski County,2015,392664.0
28449,Arkansas,Randolph County,2015,17469.0
28450,Arkansas,St. Francis County,2015,26589.0
28451,Arkansas,Saline County,2015,117460.0
28452,Arkansas,Scott County,2015,10513.0
28453,Arkansas,Searcy County,2015,7869.0
28454,Arkansas,Sebastian County,2015,127780.0
28455,Arkansas,Sevier County,2015,17290.0
28456,Arkansas,Sharp County,2015,16912.0
28457,Arkansas,Stone County,2015,12456.0
28458,Arkansas,Union County,2015,40144.0
28459,Arkansas,Van Buren County,2015,16771.0
28460,Arkansas,Washington County,2015,225477.0
28461,Arkansas,White County,2015,79161.0
28462,Arkansas,Woodruff County,2015,6741.0
28463,Arkansas,Yell County,2015,21713.0
28464,California,Alameda County,2015,1638215.0
28465,California,Alpine County,2015,1110.0
28466,California,Amador County,2015,37001.0
28467,California,Butte County,2015,225411.0
28468,California,Calaveras County,2015,44828.0
28469,California,Colusa County,2015,21482.0
28470,California,Contra Costa County,2015,1126745.0
28471,California,Del Norte County,2015,27254.0
28472,California,El Dorado County,2015,184452.0
28473,California,Fresno County,2015,974861.0
28474,California,Glenn County,2015,28017.0
28475,California,Humboldt County,2015,135727.0
28476,California,Imperial County,2015,180191.0
28477,California,Inyo County,2015,18260.0
28478,California,Kern County,2015,882176.0
28479,California,Kings County,2015,150965.0
28480,California,Lake County,2015,64591.0
28481,California,Lassen County,2015,31345.0
28482,California,Los Angeles County,2015,10170292.0
28483,California,Madera County,2015,154998.0
28484,California,Marin County,2015,261221.0
28485,California,Mariposa County,2015,17531.0
28486,California,Mendocino County,2015,87649.0
28487,California,Merced County,2015,268455.0
